review,mojo_name,mojo_year,rt_name,genre,release_year,stream_year,critical_consensus,description
A litany of embarrassments best left shielded from audiences.,The Disappointments Room,2016,The Disappointments Room - Movie Reviews,"Mystery & Thriller , Horror",2016,2016,The Disappointments Room lives down to its title with a thrill-free thriller that presumably left its stars filled with regret - and threatens to do the same for audiences.,"Dana (Kate Beckinsale), her husband David and their 5-year-old son Lucas start a new life after moving from the hustle and bustle of Brooklyn, N.Y., to a stately old manor in the quiet countryside. After settling in, Dana starts to experience terrifying visions and dreams that she cannot explain. The mystery grows when she stumbles upon a secret room in the attic. After finding the key and unlocking the door, Dana discovers the dark history of the family that lived there in the 19th century."
There simply aren't enough scares to build tension throughout. Most of the film is just Beckinsale walking around looking worried.,The Disappointments Room,2016,The Disappointments Room - Movie Reviews,"Mystery & Thriller , Horror",2016,2016,The Disappointments Room lives down to its title with a thrill-free thriller that presumably left its stars filled with regret - and threatens to do the same for audiences.,"Dana (Kate Beckinsale), her husband David and their 5-year-old son Lucas start a new life after moving from the hustle and bustle of Brooklyn, N.Y., to a stately old manor in the quiet countryside. After settling in, Dana starts to experience terrifying visions and dreams that she cannot explain. The mystery grows when she stumbles upon a secret room in the attic. After finding the key and unlocking the door, Dana discovers the dark history of the family that lived there in the 19th century."
This production clearly ploughed all its budget into a few slick action sequences and the cameo from Willis. It's a pity the film-makers didn't invest in the screenplay.,Precious Cargo,2016,Precious Cargo - Movie Reviews,"Action , Mystery & Thriller",2016,2016,The Disappointments Room lives down to its title with a thrill-free thriller that presumably left its stars filled with regret - and threatens to do the same for audiences.,"Dana (Kate Beckinsale), her husband David and their 5-year-old son Lucas start a new life after moving from the hustle and bustle of Brooklyn, N.Y., to a stately old manor in the quiet countryside. After settling in, Dana starts to experience terrifying visions and dreams that she cannot explain. The mystery grows when she stumbles upon a secret room in the attic. After finding the key and unlocking the door, Dana discovers the dark history of the family that lived there in the 19th century."
"The film is fun in its own cheesy way, reminiscent of straight to video action movies of the Eighties but scarcely deserves a cinema release.",Precious Cargo,2016,Precious Cargo - Movie Reviews,"Action , Mystery & Thriller",2016,2016,The Disappointments Room lives down to its title with a thrill-free thriller that presumably left its stars filled with regret - and threatens to do the same for audiences.,"Dana (Kate Beckinsale), her husband David and their 5-year-old son Lucas start a new life after moving from the hustle and bustle of Brooklyn, N.Y., to a stately old manor in the quiet countryside. After settling in, Dana starts to experience terrifying visions and dreams that she cannot explain. The mystery grows when she stumbles upon a secret room in the attic. After finding the key and unlocking the door, Dana discovers the dark history of the family that lived there in the 19th century."
Bruce Willis should really know better.,Precious Cargo,2016,Precious Cargo - Movie Reviews,"Action , Mystery & Thriller",2016,2016,The Disappointments Room lives down to its title with a thrill-free thriller that presumably left its stars filled with regret - and threatens to do the same for audiences.,"Dana (Kate Beckinsale), her husband David and their 5-year-old son Lucas start a new life after moving from the hustle and bustle of Brooklyn, N.Y., to a stately old manor in the quiet countryside. After settling in, Dana starts to experience terrifying visions and dreams that she cannot explain. The mystery grows when she stumbles upon a secret room in the attic. After finding the key and unlocking the door, Dana discovers the dark history of the family that lived there in the 19th century."
A straight-to-video nightmare is all that's on offer here.,Precious Cargo,2016,Precious Cargo - Movie Reviews,"Action , Mystery & Thriller",2016,2016,The Disappointments Room lives down to its title with a thrill-free thriller that presumably left its stars filled with regret - and threatens to do the same for audiences.,"Dana (Kate Beckinsale), her husband David and their 5-year-old son Lucas start a new life after moving from the hustle and bustle of Brooklyn, N.Y., to a stately old manor in the quiet countryside. After settling in, Dana starts to experience terrifying visions and dreams that she cannot explain. The mystery grows when she stumbles upon a secret room in the attic. After finding the key and unlocking the door, Dana discovers the dark history of the family that lived there in the 19th century."
"Bullets fly, curses are hurled, Willis threatens some chumps.",Precious Cargo,2016,Precious Cargo - Movie Reviews,"Action , Mystery & Thriller",2016,2016,The Disappointments Room lives down to its title with a thrill-free thriller that presumably left its stars filled with regret - and threatens to do the same for audiences.,"Dana (Kate Beckinsale), her husband David and their 5-year-old son Lucas start a new life after moving from the hustle and bustle of Brooklyn, N.Y., to a stately old manor in the quiet countryside. After settling in, Dana starts to experience terrifying visions and dreams that she cannot explain. The mystery grows when she stumbles upon a secret room in the attic. After finding the key and unlocking the door, Dana discovers the dark history of the family that lived there in the 19th century."
"Two late-80s icons go head-to-head in Precious Cargo: Die Hard's Bruce Willis and Mark-Paul Gosselaar. If that latter name doesn't, um, ring a bell, think Zack Morris. It's the onscreen match absolutely nobody asked for.",Precious Cargo,2016,Precious Cargo - Movie Reviews,"Action , Mystery & Thriller",2016,2016,The Disappointments Room lives down to its title with a thrill-free thriller that presumably left its stars filled with regret - and threatens to do the same for audiences.,"Dana (Kate Beckinsale), her husband David and their 5-year-old son Lucas start a new life after moving from the hustle and bustle of Brooklyn, N.Y., to a stately old manor in the quiet countryside. After settling in, Dana starts to experience terrifying visions and dreams that she cannot explain. The mystery grows when she stumbles upon a secret room in the attic. After finding the key and unlocking the door, Dana discovers the dark history of the family that lived there in the 19th century."
Precious Cargo is a rip-off and a rerun.,Precious Cargo,2016,Precious Cargo - Movie Reviews,"Action , Mystery & Thriller",2016,2016,The Disappointments Room lives down to its title with a thrill-free thriller that presumably left its stars filled with regret - and threatens to do the same for audiences.,"Dana (Kate Beckinsale), her husband David and their 5-year-old son Lucas start a new life after moving from the hustle and bustle of Brooklyn, N.Y., to a stately old manor in the quiet countryside. After settling in, Dana starts to experience terrifying visions and dreams that she cannot explain. The mystery grows when she stumbles upon a secret room in the attic. After finding the key and unlocking the door, Dana discovers the dark history of the family that lived there in the 19th century."
This lazily directed and sloppily written heist non-thriller unspools like one of those amusement park distractions where tourists play at being in a movie.,Precious Cargo,2016,Precious Cargo - Movie Reviews,"Action , Mystery & Thriller",2016,2016,The Disappointments Room lives down to its title with a thrill-free thriller that presumably left its stars filled with regret - and threatens to do the same for audiences.,"Dana (Kate Beckinsale), her husband David and their 5-year-old son Lucas start a new life after moving from the hustle and bustle of Brooklyn, N.Y., to a stately old manor in the quiet countryside. After settling in, Dana starts to experience terrifying visions and dreams that she cannot explain. The mystery grows when she stumbles upon a secret room in the attic. After finding the key and unlocking the door, Dana discovers the dark history of the family that lived there in the 19th century."
"The stupid plot, dismal dialogue, moral turpitude and dispiriting torpor of this movie makes watching it utterly pointless.",Precious Cargo,2016,Precious Cargo - Movie Reviews,"Action , Mystery & Thriller",2016,2016,The Disappointments Room lives down to its title with a thrill-free thriller that presumably left its stars filled with regret - and threatens to do the same for audiences.,"Dana (Kate Beckinsale), her husband David and their 5-year-old son Lucas start a new life after moving from the hustle and bustle of Brooklyn, N.Y., to a stately old manor in the quiet countryside. After settling in, Dana starts to experience terrifying visions and dreams that she cannot explain. The mystery grows when she stumbles upon a secret room in the attic. After finding the key and unlocking the door, Dana discovers the dark history of the family that lived there in the 19th century."
